"","Player","Team","Team_within_selected_timeframe","League","Season","Main_Position","Secondary_Position","Tertiary_Position","Age","Market_value","Contract_expires","Matches_played","Minutes_played","Goals","xG","Assists","xA","Duels_per_90","Duels_won_.","Birth_country","Passport_country","Foot","Height","Weight","On_loan","Successful_defensive_actions_per_90","Defensive_duels_per_90","Defensive_duels_won_.","Aerial_duels_per_90","Aerial_duels_won_.","Sliding_tackles_per_90","PAdj_Sliding_tackles","Shots_blocked_per_90","Interceptions_per_90","PAdj_Interceptions","Fouls_per_90","Yellow_cards","Yellow_cards_per_90","Red_cards","Red_cards_per_90","Successful_attacking_actions_per_90","Goals_per_90","Non.penalty_goals","Non.penalty_goals_per_90","xG_per_90","Head_goals","Head_goals_per_90","Shots","Shots_per_90","Shots_on_target_.","Goal_conversion_.","Assists_per_90","Crosses_per_90","Accurate_crosses_.","Crosses_from_left_flank_per_90","Accurate_crosses_from_left_flank_.","Crosses_from_right_flank_per_90","Accurate_crosses_from_right_flank_.","Crosses_to_goalie_box_per_90","Dribbles_per_90","Successful_dribbles_.","Offensive_duels_per_90","Offensive_duels_won_.","Touches_in_box_per_90","Progressive_runs_per_90","Accelerations_per_90","Received_passes_per_90","Received_long_passes_per_90","Fouls_suffered_per_90","Passes_per_90","Accurate_passes_.","Forward_passes_per_90","Accurate_forward_passes_.","Back_passes_per_90","Accurate_back_passes_.","Lateral_passes_per_90","Accurate_lateral_passes_.","Short_._medium_passes_per_90","Accurate_short_._medium_passes_.","Long_passes_per_90","Accurate_long_passes_.","Average_pass_length_m","Average_long_pass_length_m","xA_per_90","Shot_assists_per_90","Second_assists_per_90","Third_assists_per_90","Smart_passes_per_90","Accurate_smart_passes_.","Key_passes_per_90","Passes_to_final_third_per_90","Accurate_passes_to_final_third_.","Passes_to_penalty_area_per_90","Accurate_passes_to_penalty_area_.","Through_passes_per_90","Accurate_through_passes_.","Deep_completions_per_90","Deep_completed_crosses_per_90","Progressive_passes_per_90","Accurate_progressive_passes_.","Conceded_goals","Conceded_goals_per_90","Shots_against","Shots_against_per_90","Clean_sheets","Save_rate_.","xG_against","xG_against_per_90","Prevented_goals","Prevented_goals_per_90","Back_passes_received_as_GK_per_90","Exits_per_90","Aerial_duels_per_90.1","Free_kicks_per_90","Direct_free_kicks_per_90","Direct_free_kicks_on_target_.","Corners_per_90","Penalties_taken","Penalty_conversion_.","General_Position","Dribbles_Completed","Goals_per_xG","Smart_Passes_Completed","Passes_Completed","Defensive_Duels_Won","Progressive_Passes_Completed","Shots_On_Target","Crosses_Completed","Penalty_Area_Passes_Completed","Chance_Creation"
"324","G. Lloyd","Cheltenham Town","Cheltenham Town","England League One","2022/23","CF","AMF",NA,22,0,"",3,137,0,0.04,0,0,21.02,40.63,"England","England","right",175,68,"no",6.57,3.94,83.33,9.2,21.43,1.31,1.82,0,1.97,2.73,1.31,0,0,0,0,0.66,0,0,0,0.03,0,0,1,0.66,100,0,0,0.66,0,0,0,0.66,0,0,0,0,3.28,40,1.31,1.31,0.66,10.51,2.63,0.66,17.08,65.38,3.94,66.67,3.28,100,5.91,55.56,15.11,69.57,1.31,50,14.74,15.77,0,0,0,0,0,0,0,0.66,0,1.31,50,0.66,0,0.66,0,2.63,50,0,NA,0,NA,0,0,0,0,NA,NA,0.66,NA,NA,0,0,0,0,0,0,"CF",0,0,0,11.166904,3.283202,1.315,0.66,0,0.655,8.66104643
"325","B. Walker","Port Vale","Port Vale","England League One","2022/23","RCMF","CF",NA,27,200000,"30/06/2023",3,136,0,0.2,0,0,10.59,37.5,"England","England","right",186,80,"no",7.28,3.31,20,3.97,33.33,0,0,1.32,6.62,12,1.99,0,0,0,0,0,0,0,0,0.13,0,0,2,1.32,0,0,0,1.32,0,0,0,1.32,0,0,0,0,0.66,100,1.32,0,0,14.56,0,0.66,27.79,73.81,9.93,80,3.97,66.67,10.59,62.5,21.84,78.79,4.63,71.43,19.92,26.91,0,0,0,0,0,0,0,4.63,85.71,1.32,0,0,0,0.66,0,7.28,90.91,0,NA,0,NA,0,0,0,0,NA,NA,0.66,NA,NA,1.32,0,0,0,0,0,"CM2",0,0,0,20.511799,0.662,6.618248,0,0,0,0
"326","S. Tracey","Cambridge United","Cambridge United","England League One","2022/23","RWB","RAMF","RW",24,250000,"30/06/2023",3,136,0,0.01,0,0.01,19.85,53.33,"England","England","right",179,75,"no",5.96,4.63,57.14,0,0,0,0,0,3.31,6.25,0,0,0,0,0,6.62,0,0,0,0,0,0,1,0.66,0,0,0,5.29,0,0,0,5.29,0,0,9.26,71.43,14.56,54.55,4.63,3.97,0.66,15.88,0.66,1.32,29.12,70.45,4.63,85.71,9.93,100,9.93,60,23.16,85.71,1.99,33.33,22.58,39.74,0.01,0.66,0,0,0,0,0.66,1.99,66.67,1.32,0,0,0,0,0,4.63,71.43,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"WB",6.614418,NA,0,20.51504,2.645582,3.307209,0,0,0,21.57425139
"327","D. McGoldrick","Derby County","Derby County","England League One","2022/23","CF","AMF",NA,34,1000000,"30/06/2023",3,135,0,0.04,0,0,28.67,30.23,"England","England, Republic of Ireland","right",183,74,"no",6.67,5.33,75,7.33,0,1.33,2.61,0,1.33,2.61,2,0,0,0,0,2,0,0,0,0.02,0,0,1,0.67,0,0,0,0.67,100,0,0,0.67,100,0.67,3.33,40,10.67,31.25,2,0.67,0,13.33,0.67,1.33,23.33,74.29,6.67,60,4.67,100,7.33,81.82,22,75.76,0.67,0,15.31,19.94,0,0,0,0,1.33,0,0,3.33,60,0.67,0,0.67,0,0,0.67,2,100,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",1.332,0,0,17.331857,3.9975,2,0,0.67,0,6.87664952
"328","J. Payne","Charlton Athletic","Charlton Athletic","England League One","2022/23","RW","RWB",NA,28,350000,"30/06/2024",5,135,1,0.39,1,0.52,25.33,57.89,"England","England","left",165,60,"no",6.67,6.67,70,1.33,50,0,0,0,2,3.91,1.33,0,0,0,0,6.67,0.67,1,0.67,0.26,1,0.67,3,2,33.33,33.333,0.67,1.33,100,0,0,1.33,100,0,6.67,70,14.67,50,2.67,1.33,0.67,25.33,1.33,2,35.33,90.57,4.67,85.71,14,95.24,12.67,89.47,33.33,92,0.67,0,12.42,9.26,0.35,2,0,0,0,0,1.33,1.33,50,1.33,100,0,0,0.67,1.33,4.67,85.71,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.67,0,0,0.67,0,0,"Winger",4.669,2.57692307692308,0,31.998381,4.669,4.002657,0.6666,1.33,1.33,74.66287136
"329","D. Batty","Fleetwood Town","Fleetwood Town","England League One","2022/23","AMF","LAMF",NA,24,300000,"30/06/2023",5,134,0,0.02,0,0.23,26.19,51.28,"England","England","right",178,73,"no",10.07,4.7,85.71,6.72,30,1.34,2.61,0,4.7,9.13,0,1,0.67,0,0,6.04,0,0,0,0.01,0,0,2,1.34,50,0,0,5.37,37.5,0.67,100,4.7,28.57,1.34,4.03,83.33,10.75,43.75,0.67,0.67,0,20.15,0,1.34,32.24,58.33,10.07,46.67,4.7,85.71,11.42,58.82,25.52,65.79,1.34,0,17.01,24.55,0.16,0.67,0,0,0,0,0,4.7,57.14,5.37,50,0,0,0.67,2.01,5.37,50,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,4.03,0,0,2.69,0,0,"CAM",3.358199,0,0,18.805592,4.02837,2.685,0.67,2.01375,2.685,38.3946140775
"330","F. Okenabirhie","Cambridge United","Cambridge United","England League One","2022/23","AMF","CF","RW",26,0,"30/06/2023",5,134,0,0.13,0,0,26.87,25,"England","England, Nigeria","right",178,74,"no",6.04,6.04,33.33,5.37,12.5,0,0,0,4.03,6.92,4.03,0,0,0,0,3.36,0,0,0,0.09,0,0,2,1.34,0,0,0,2.69,50,2.01,33.33,0.67,100,0,5.37,37.5,12.09,33.33,4.03,0,0,12.76,3.36,0,23.51,77.14,3.36,80,6.04,100,7.39,63.64,19.48,79.31,2.01,100,15.8,19.42,0,0,0,0,0,0,0,0,0,2.69,50,0,0,0,0.67,2.69,75,0,NA,0,NA,0,0,0,0,NA,NA,0.67,NA,NA,0,0,0,0,0,0,"CAM",2.01375,0,0,18.135614,2.013132,2.0175,0,1.345,1.345,17.5888071
"331","T. Dieng","Exeter City","Exeter City","England League One","2022/23","LCMF","CB",NA,30,300000,"30/06/2023",2,131,0,0.28,0,0,21.3,61.29,"France","France, Senegal","right",189,79,"no",13.74,9.62,57.14,7.56,81.82,0.69,1.03,0.69,7.56,11.38,2.75,0,0,0,0,0.69,0,0,0,0.19,0,0,2,1.37,50,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0.69,0,0,11.68,0,0,22.67,87.88,4.81,42.86,4.12,100,8.93,100,21.3,90.32,1.37,50,19.52,43.22,0,0,0,0,0,0,0,4.81,57.14,0,0,0,0,0,0,2.75,75,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.69,0.69,0,0,0,0,"CM2",0,0,0,19.922396,5.496868,2.0625,0.685,0,0,0
"332","J. Marquis","Bristol Rovers","Bristol Rovers","England League One","2022/23","RW","RWF",NA,30,500000,"30/06/2024",2,129,1,0.91,0,0,27.91,45,"England","England","right",185,73,"no",4.88,4.19,66.67,6.28,66.67,0,0,0.7,2.09,3.6,0.7,0,0,0,0,3.49,0.7,1,0.7,0.64,0,0,3,2.09,66.67,33.333,0,0,0,0,0,0,0,0,2.09,66.67,11.86,29.41,2.79,0.7,0,7.67,0.7,0.7,16.74,66.67,6.28,22.22,2.79,75,6.98,90,15.35,72.73,1.4,0,14.77,12.6,0,0.7,0,0,2.09,33.33,0,2.79,25,0,0,1.4,50,0.7,0,0.7,100,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"Winger",1.393403,1.09375,0.696597,11.160558,2.793473,0.7,1.393403,0,0,12.735241138544
"333","Alfie May","Cheltenham Town","Cheltenham Town","England League One","2022/23","CF","AMF",NA,29,300000,"",2,129,1,0.41,0,0,18.14,42.31,"England","England","right",176,72,"no",2.79,4.19,66.67,2.09,0,0,0,0,0,0,0.7,0,0,0,0,1.4,0.7,1,0.7,0.29,0,0,4,2.79,25,25,0,0.7,0,0.7,0,0,0,0.7,2.79,25,9.07,38.46,3.49,1.4,0,9.07,1.4,2.09,14.65,57.14,5.58,62.5,1.4,100,4.19,33.33,11.86,70.59,2.09,0,21.82,42.22,0,0,0.7,0,0.7,0,0,2.79,75,1.4,50,1.4,0,0.7,0,2.09,100,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.6975,2.41379310344828,0,8.37101,2.793473,2.09,0.6975,0,0.7,12.8578282
"334","M. Sangare","Accrington Stanley","Accrington Stanley","England League One","2022/23","LB","CF",NA,23,200000,"30/06/2024",4,129,0,0,0,0,33.49,39.58,"Liberia","Liberia, England","left",191,83,"no",16.05,7.67,63.64,12.56,44.44,0.7,1.15,1.4,10.47,17.31,1.4,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,2.09,33.33,2.09,33.33,0,0,0.7,2.09,33.33,7.67,27.27,2.79,1.4,0.7,12.56,1.4,1.4,27.91,57.5,13.26,31.58,2.79,100,6.98,70,18.84,74.07,6.98,20,26.22,20.38,0,0,0,0,0.7,0,0,10.47,20,2.09,33.33,0.7,0,0,0.7,8.37,58.33,0,NA,0,NA,0,0,0,0,NA,NA,0.7,NA,NA,0,0,0,0,0,0,"FB",0.696597,NA,0,16.04825,4.881188,4.882221,0,0.696597,0.696597,12.73897815646
"335","U. Godwin-Malife","Forest Green Rovers","Forest Green Rovers","England League One","2022/23","RCB","RWB",NA,22,350000,"30/06/2023",2,125,0,0,0,0.04,17.28,45.83,"England","England","right",180,79,"no",10.08,5.04,57.14,1.44,50,0,0,0.72,7.2,10,0.72,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,1.44,50,0,0,1.44,50,0,2.16,66.67,5.04,28.57,0.72,1.44,0.72,23.76,0,0,46.08,75,21.6,76.67,5.04,85.71,10.8,66.67,41.04,82.46,3.6,0,18.27,35.37,0.03,0.72,0,0,0.72,0,0,5.76,75,1.44,50,0.72,0,0,0.72,10.8,53.33,0,NA,0,NA,0,0,0,0,NA,NA,0.72,NA,NA,0,0,0,0,0,0,"CB",1.440072,NA,0,34.56,2.879856,5.75964,0,0.72,0.72,14.40337419
"336","R. Keogh","Ipswich Town","Ipswich Town","England League One","2022/23","CB","LCB",NA,36,250000,"30/06/2023",3,125,0,0,0,0,15.84,72.73,"England","England, Republic of Ireland","right",189,87,"no",6.48,1.44,100,5.76,50,0.72,1.36,0,4.32,8.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,100,0,0.72,0,17.28,0,2.88,33.12,89.13,15.84,77.27,1.44,100,13.68,100,31.68,90.91,1.44,50,12.6,20.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04,57.14,0,NA,0,NA,0,0,0,0,NA,NA,0.72,NA,NA,0,0,0,0,0,0,"CB",0,NA,0,29.519856,1.44,2.879856,0,0,0,0
"337","C. Grant","Plymouth Argyle","Plymouth Argyle","England League One","2022/23","LWB",NA,NA,27,450000,"30/06/2023",4,124,0,0,0,0.24,14.52,45,"England","England","left",184,76,"no",9.44,5.08,57.14,2.9,50,0.73,1.67,0,5.81,13.33,0.73,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,8.71,33.33,7.98,27.27,0.73,100,0,3.63,40,5.08,28.57,1.45,1.45,1.45,38.47,2.9,0.73,45.73,71.43,10.16,57.14,8.71,100,15.97,81.82,36.29,80,2.18,100,24.08,34.09,0.17,1.45,0,0,0,0,0.73,5.08,57.14,3.63,40,0,0,0.73,1.45,9.44,76.92,0,NA,0,NA,0,0,0,0,NA,NA,1.45,NA,NA,0.73,0,0,2.9,0,0,"WB",1.452,NA,0,32.664939,2.902712,7.261248,0,2.903043,1.452,56.867060467046
"338","L. McCarron","Port Vale","Port Vale","England League One","2022/23","LWB",NA,NA,21,500000,"30/06/2025",2,123,0,0.01,0,0.09,22.68,41.94,"England","England, Scotland","left",176,61,"yes",3.66,5.85,37.5,0.73,0,0.73,1.58,0,0.73,1.58,0.73,0,0,0,0,4.39,0,0,0,0.01,0,0,2,1.46,0,0,0,1.46,0,1.46,0,0,0,0,7.32,60,13.9,47.37,0,2.2,0,14.63,0,0.73,19.02,80.77,3.66,80,7.32,90,2.2,100,17.56,87.5,0,0,21.18,0,0.07,0.73,0,0,0,0,0,1.46,100,0,0,0,0,0,0,2.2,33.33,0,NA,0,NA,0,0,0,0,NA,NA,0.73,NA,NA,0,0,0,3.66,0,0,"WB",4.392,0,0,15.362454,2.19375,0.73326,0,0,0,2.92752159
"339","L. McCormick","Bristol Rovers","Bristol Rovers","England League One","2022/23","LCMF","LW",NA,23,0,"30/06/2025",5,123,0,0.07,0,0.17,12.44,64.71,"England","England, Scotland","right",175,74,"no",10.98,6.59,77.78,2.2,33.33,0,0,0,5.85,8,1.46,0,0,0,0,1.46,0,0,0,0.05,0,0,2,1.46,0,0,0,2.93,25,2.2,33.33,0.73,0,0,0.73,100,3.66,60,1.46,1.46,1.46,17.56,0,1.46,27.07,75.68,8.78,58.33,6.59,100,7.32,70,21.95,83.33,2.2,66.67,19.43,15.41,0.12,0.73,0,0,0.73,0,0.73,4.39,66.67,2.2,66.67,0.73,0,0.73,0.73,3.66,60,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CM2",0.73,0,0,20.486576,5.125702,2.196,0,0.7325,1.46674,47.65528822192
"340","F. Ojo","Port Vale","Port Vale","England League One","2022/23","LCMF","RCMF",NA,31,450000,"",2,118,0,0,0,0.27,25.17,69.7,"Belgium","Belgium, Nigeria","right",177,71,"no",9.92,7.63,70,3.81,60,0,0,0.76,4.58,8.18,2.29,0,0,0,0,5.34,0,0,0,0,0,0,0,0,0,0,0,2.29,66.67,0,0,2.29,66.67,0,3.81,100,6.86,88.89,1.53,1.53,0.76,25.17,0,3.05,48.81,78.13,15.25,65,7.63,90,21.36,85.71,42.71,82.14,3.81,40,15.5,18.49,0.21,1.53,0,0,0.76,0,0.76,10.68,64.29,1.53,100,0.76,0,0,1.53,9.92,69.23,0,NA,0,NA,0,0,0,0,NA,NA,0.76,NA,NA,0,0,0,1.53,0,0,"CM2",3.81,NA,0,38.135253,5.341,6.867616,0,1.526743,1.53,57.076152332446
"341","K. Sadlier","Bolton Wanderers","Bolton Wanderers","England League One","2022/23","RWB","LWB",NA,28,300000,"30/06/2024",5,117,0,0.52,0,0.02,20.77,62.96,"England","England, Republic of Ireland","right",178,66,"no",7.69,5.38,71.43,1.54,100,0.77,1.67,0,3.08,6.67,0,0,0,0,0,6.15,0,0,0,0.4,0,0,5,3.85,20,0,0,6.15,12.5,3.85,20,2.31,0,0.77,7.69,60,10.77,50,4.62,3.08,0,18.46,2.31,1.54,26.92,57.14,7.69,60,3.85,80,8.46,54.55,16.92,77.27,4.62,33.33,28.39,30.04,0.01,0.77,0,0,0,0,0,8.46,54.55,4.62,16.67,0,0,0,0.77,6.15,75,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"WB",4.614,0,0,15.382088,3.842934,4.6125,0.77,0.76875,0.770154,10.482529330032
"342","C. Blackett-Taylor","Charlton Athletic","Charlton Athletic","England League One","2022/23","LW",NA,NA,25,300000,"",3,116,1,0.38,1,0.38,26.38,41.18,"England","England","right",180,67,"no",4.66,5.43,57.14,0.78,0,0,0,0,1.55,2.22,1.55,0,0,0,0,9.31,0.78,1,0.78,0.29,0,0,3,2.33,66.67,33.333,0.78,5.43,28.57,5.43,28.57,0,0,0,10.09,61.54,19.4,40,3.1,10.86,4.66,16.29,2.33,0,24.05,70.97,2.33,66.67,8.53,90.91,7.76,70,17.84,86.96,2.33,33.33,26.75,46.81,0.29,2.33,0,0,0,0,1.55,0,0,2.33,66.67,0,0,1.55,0.78,3.88,40,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"Winger",6.209386,2.68965517241379,0,17.068285,3.102702,1.552,1.553411,1.551351,1.553411,82.11670217366
"343","Z. Larkeche","Barnsley","Barnsley","England League One","2022/23","LWB","LW","LCMF",20,0,"30/06/2023",5,116,0,0,0,0,19.4,40,"France","France, Algeria","left",182,69,"no",11.64,9.31,50,2.33,33.33,0,0,0,6.98,11.74,2.33,1,0.78,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,3.1,25,3.1,25,0,0,0.78,3.1,25,3.88,20,3.1,1.55,0.78,16.29,1.55,0.78,30.26,71.79,8.53,54.55,4.66,66.67,11.64,73.33,23.28,80,3.88,60,16.06,21.64,0,0,0,0,0,0,0,4.66,66.67,4.66,16.67,0.78,0,0,0.78,7.76,80,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0.78,0,0,"WB",0.775,NA,0,21.723654,4.655,6.208,0,0.775,0.776822,14.193636210476
"344","M. Carayol","Burton Albion","Burton Albion","England League One","2022/23","LAMF","LW","RWB",34,100000,"",4,115,0,0.16,1,0.52,25.04,59.38,"Gambia","Gambia, England","right",177,74,"no",8.61,7.83,70,4.7,50,0.78,1.25,0,2.35,3.75,0.78,0,0,0,0,7.04,0,0,0,0.13,0,0,3,2.35,0,0,0.78,4.7,33.33,3.91,20,0.78,100,0.78,6.26,87.5,10.17,61.54,2.35,5.48,2.35,15.65,0.78,0.78,28.96,67.57,5.48,42.86,7.04,100,11.74,73.33,21.91,75,3.13,75,13.91,7.6,0.4,1.57,0,0,0,0,0.78,2.35,33.33,3.91,60,0,0,1.57,0.78,5.48,71.43,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"Winger",5.4775,0,0,19.568272,5.481,3.914364,0,1.56651,2.346,68.45153172822
"345","M. Devlin","Fleetwood Town","Fleetwood Town","England League One","2022/23","LCB","RCB",NA,29,250000,"",2,114,0,0,0,0,18.95,62.5,"Scotland","Scotland","right",188,79,"no",11.84,7.89,60,7.89,50,0,0,0.79,7.11,10.38,0.79,1,0.79,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,100,1.58,100,0,0,0,29.21,0,0.79,56.84,91.67,20.53,76.92,1.58,100,30.79,100,46.58,91.53,10.26,92.31,26.42,47.54,0,0,0,0,0,0,0,4.74,66.67,0,0,0,0,0,0,11.84,86.67,0,NA,0,NA,0,0,0,0,NA,NA,1.58,NA,NA,0,0,0,0,0,0,"CB",0.79,NA,0,52.105228,4.734,10.261728,0,0,0,0
"346","O. Casey","Forest Green Rovers","Forest Green Rovers","England League One","2022/23","CB","RCB",NA,22,250000,"30/06/2024",2,112,0,0.15,0,0,20.09,48,"England","England","right",188,78,"yes",14.46,7.23,88.89,5.63,14.29,0,0,0,8.04,11.54,0,0,0,0,0,0,0,0,0,0.12,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,4.02,40,0.8,0.8,0,13.66,0,2.41,17.68,77.27,6.43,62.5,2.41,100,8.04,90,13.66,88.24,4.02,40,12.78,21.05,0,0,0,0,0,0,0,3.21,25,0,0,0,0,0,0,3.21,50,0,NA,0,NA,0,0,0,0,NA,NA,1.61,NA,NA,0,0,0,0,0,0,"CB",0,0,0,13.661336,6.426747,1.605,0,0,0,0
"347","?. Campbell","Charlton Athletic U21","Charlton Athletic U21","England League One","2022/23","LW",NA,NA,19,0,"",2,112,0,0.43,0,0,28.13,48.57,"England","England","unknown",0,0,"no",5.63,4.02,80,1.61,0,0,0,0,2.41,3.6,0,0,0,0,0,9.64,0,0,0,0.35,0,0,5,4.02,20,0,0,5.63,42.86,5.63,42.86,0,0,0,9.64,66.67,18.48,43.48,3.21,4.02,1.61,17.68,0.8,0.8,27.32,61.76,6.43,50,4.82,66.67,8.04,70,21.7,66.67,0,0,15.62,0,0,0,0,0,0.8,0,0,0.8,0,4.82,33.33,0.8,0,0,1.61,4.02,40,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"Winger",6.426988,0,0,16.872832,3.216,1.608,0.804,2.413018,1.606506,29.252565570744
"348","R. Bowman","Shrewsbury Town","Shrewsbury Town","England League One","2022/23","CF",NA,NA,30,400000,"30/06/2023",3,110,0,0.09,0,0.27,34.36,33.33,"England","England","right",185,83,"no",4.91,5.73,85.71,17.18,19.05,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0.07,0,0,1,0.82,0,0,0,0,0,0,0,0,0,0,0.82,0,5.73,42.86,1.64,0.82,0.82,4.09,0.82,2.45,5.73,85.71,1.64,100,0.82,100,1.64,50,5.73,85.71,0,0,5.79,0,0.22,0.82,0,0,0,0,0.82,0.82,100,0.82,100,0,0,0.82,0,0.82,100,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0,0,0,4.911183,4.911183,0.82,0,0,0.82,42.04428724
"349","E. Thorpe","Burton Albion","Burton Albion","England League One","2022/23","RB",NA,NA,21,300000,"31/05/2023",2,109,0,0,0,0,19.82,54.17,"England","England, Wales","right",176,64,"yes",8.26,9.91,58.33,1.65,50,0,0,0,2.48,3.75,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0,1.65,0,0,1.65,100,5.78,42.86,0,0,1.65,9.91,0,0.83,20.64,68,11.56,71.43,1.65,100,3.3,25,14.04,82.35,4.95,50,26.94,18.8,0,0,0,0,0,0,0,7.43,77.78,4.95,33.33,0,0,1.65,0,5.78,71.43,0,NA,0,NA,0,0,0,0,NA,NA,0.83,NA,NA,0,0,0,0,0,0,"FB",1.65,NA,0,14.0352,5.780503,4.128654,0,0,1.649835,13.19613595443
"350","J. Marriott","Peterborough United","Peterborough United","England League One","2022/23","CF","LAMF",NA,28,900000,"30/06/2024",5,109,0,0.2,0,0.11,28.07,41.18,"England","England","right",173,71,"no",0.83,4.13,20,5.78,28.57,0,0,0,0,0,1.65,0,0,0,0,6.61,0,0,0,0.16,0,0,3,2.48,0,0,0,1.65,50,0.83,100,0.83,0,0,6.61,75,14.04,52.94,4.95,1.65,0,5.78,0.83,1.65,14.86,66.67,5.78,42.86,4.13,100,2.48,66.67,13.21,68.75,0,0,16.01,0,0.09,0.83,0,0,1.65,50,0.83,0.83,0,2.48,66.67,1.65,50,0.83,0.83,2.48,100,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",4.9575,0,0.825,9.907162,0.826,2.48,0,0.825,1.653416,62.824917422528
"351","Charlie Brown","Cheltenham Town","Cheltenham Town","England League One","2022/23","AMF","CF",NA,23,300000,"30/06/2023",3,106,0,0,0,0.01,28.02,45.45,"England","England","left",183,78,"no",9.34,6.79,87.5,7.64,44.44,0.85,1.36,0,2.55,4.09,0.85,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0.85,0,0,0,0,0.85,100,6.79,37.5,1.7,1.7,0.85,12.74,2.55,1.7,22.92,74.07,5.09,66.67,4.25,80,7.64,77.78,19.53,82.61,2.55,33.33,18.52,13.1,0.01,0.85,0,0,0.85,100,0,5.09,66.67,0.85,0,1.7,50,0,0,4.25,80,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CAM",0.85,NA,0.85,16.976844,5.94125,3.4,0,0,0,15.91492437
"352","B. Haunstrup","Cambridge United","Cambridge United","England League One","2022/23","LB",NA,NA,25,350000,"30/06/2024",2,105,0,0,0,0,15.43,44.44,"England","England","left",172,75,"no",6.86,6.86,37.5,2.57,33.33,0,0,0,4.29,5.77,3.43,0,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,0,1.71,50,1.71,50,0,0,0.86,2.57,100,4.29,80,0,0,0,6.86,0.86,0.86,21.43,56,10.29,33.33,2.57,100,6.86,75,14.57,70.59,5.14,16.67,21.67,32.6,0,0,0,0,0,0,0,4.29,20,2.57,33.33,0,0,0,0.86,6.86,37.5,0,NA,0,NA,0,0,0,0,NA,NA,0.86,NA,NA,0,0,0,0,0,0,"FB",2.57,NA,0,12.0008,2.5725,2.5725,0,0.855,0.856581,11.193634462098
"353","F. Dele-Bashiru","Sheffield Wednesday","Sheffield Wednesday","England League One","2022/23","AMF","LCMF","CF",21,300000,"30/06/2023",5,105,1,0.54,0,0,22.29,46.15,"England","England, Nigeria","right",176,76,"no",7.71,6.86,62.5,3.43,50,0,0,0,3.43,5.22,2.57,0,0,0,0,4.29,0.86,1,0.86,0.47,0,0,3,2.57,100,33.333,0,1.71,0,0.86,0,0.86,0,0,2.57,66.67,8.57,50,3.43,5.14,3.43,14.57,1.71,0.86,23.14,77.78,5.14,83.33,5.14,100,9.43,72.73,20.57,83.33,0.86,100,14.61,9.45,0,0,0,0,0,0,0,5.14,83.33,1.71,0,0,0,0,0,2.57,33.33,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CAM",1.713419,1.82978723404255,0,17.998292,4.2875,0.856581,2.57,0,0,0
